stock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601168.SH,0.27173913,0.217391304,0.152173913,0.032608696,0.119565217,0.054347826,0.076086957,0.02173913,0.054347826,0.311827957,0.204301075,0.075268817,0.107526882,0.096774194,0.053763441,0.043010753,0.043010753,0.064516129,0.302325581,0.162790698,0.127906977,0.11627907,0.058139535,0.069767442,0.069767442,0.058139535,0.034883721,0.247191011,0.168539326,0.191011236,0.056179775,0.123595506,0.101123596,0.04494382,0.04494382,0.02247191,0.393617021,0.170212766,0.14893617,0.053191489,0.117021277,0.021276596,0.010638298,0.053191489,0.031914894
002437.SZ,0.3,0.155555556,0.144444444,0.055555556,0.077777778,0.044444444,0.1,0.033333333,0.088888889,0.29787234,0.170212766,0.170212766,0.117021277,0.042553191,0.031914894,0.063829787,0.031914894,0.074468085,0.184782609,0.152173913,0.25,0.108695652,0.076086957,0.065217391,0.065217391,0.02173913,0.076086957,0.311111111,0.2,0.088888889,0.1,0.088888889,0.066666667,0.066666667,0.033333333,0.044444444,0.329268293,0.12195122,0.097560976,0.134146341,0.109756098,0.109756098,0.073170732,0,0.024390244
000636.SZ,0.303370787,0.146067416,0.08988764,0.191011236,0.04494382,0.056179775,0.06741573,0.078651685,0.02247191,0.284090909,0.193181818,0.068181818,0.125,0.079545455,0.045454545,0.079545455,0.068181818,0.056818182,0.209302326,0.220930233,0.139534884,0.197674419,0.046511628,0.023255814,0.023255814,0.069767442,0.069767442,0.357142857,0.119047619,0.095238095,0.142857143,0.107142857,0.047619048,0.023809524,0.047619048,0.05952381,0.223529412,0.2,0.247058824,0.094117647,0.058823529,0.047058824,0.070588235,0.047058824,0.011764706
600694.SH,0.353658537,0.158536585,0.146341463,0.085365854,0.109756098,0.085365854,0,0.036585366,0.024390244,0.277108434,0.240963855,0.108433735,0.084337349,0.084337349,0.096385542,0.072289157,0.024096386,0.012048193,0.361445783,0.204819277,0.120481928,0.024096386,0.156626506,0,0.060240964,0.048192771,0.024096386,0.271604938,0.197530864,0.098765432,0.061728395,0.135802469,0.086419753,0.037037037,0.049382716,0.061728395,0.26744186,0.209302326,0.081395349,0.127906977,0.093023256,0.046511628,0.046511628,0.034883721,0.093023256
600580.SH,0.311827957,0.129032258,0.11827957,0.096774194,0.086021505,0.053763441,0.064516129,0.075268817,0.064516129,0.279569892,0.193548387,0.161290323,0.075268817,0.053763441,0.096774194,0.064516129,0.043010753,0.032258065,0.224719101,0.213483146,0.179775281,0.078651685,0.033707865,0.078651685,0.08988764,0.02247191,0.078651685,0.258064516,0.172043011,0.11827957,0.11827957,0.075268817,0.086021505,0.064516129,0.053763441,0.053763441,0.303370787,0.123595506,0.179775281,0.112359551,0.04494382,0.123595506,0.02247191,0.02247191,0.06741573
002131.SZ,0.3,0.222222222,0.155555556,0.122222222,0.044444444,0.022222222,0.077777778,0.033333333,0.022222222,0.2,0.166666667,0.077777778,0.1,0.088888889,0.1,0.111111111,0.088888889,0.066666667,0.298850575,0.172413793,0.149425287,0.137931034,0.045977011,0.057471264,0.045977011,0.057471264,0.034482759,0.359550562,0.191011236,0.134831461,0.06741573,0.101123596,0.04494382,0.04494382,0.02247191,0.033707865,0.390804598,0.126436782,0.149425287,0.08045977,0.103448276,0.022988506,0.045977011,0.057471264,0.022988506
002440.SZ,0.253164557,0.202531646,0.139240506,0.063291139,0.088607595,0.063291139,0.101265823,0.075949367,0.012658228,0.282051282,0.205128205,0.128205128,0.08974359,0.038461538,0.08974359,0.076923077,0.051282051,0.038461538,0.197530864,0.12345679,0.172839506,0.135802469,0.098765432,0.074074074,0.098765432,0.037037037,0.061728395,0.268292683,0.182926829,0.207317073,0.085365854,0.048780488,0.109756098,0.048780488,0.048780488,0,0.333333333,0.128205128,0.141025641,0.08974359,0.128205128,0.076923077,0.064102564,0.012820513,0.025641026
600776.SH,0.243243243,0.202702703,0.121621622,0.094594595,0.067567568,0.081081081,0.067567568,0.081081081,0.040540541,0.278481013,0.101265823,0.113924051,0.126582278,0.126582278,0.050632911,0.050632911,0.037974684,0.113924051,0.24,0.24,0.12,0.106666667,0.066666667,0.04,0.093333333,0.026666667,0.066666667,0.38961039,0.194805195,0.090909091,0.077922078,0.038961039,0.025974026,0.116883117,0.038961039,0.025974026,0.363636364,0.155844156,0.155844156,0.077922078,0.038961039,0.025974026,0.090909091,0.051948052,0.038961039
000983.SZ,0.270588235,0.270588235,0.117647059,0.070588235,0.047058824,0.047058824,0.047058824,0.094117647,0.035294118,0.317073171,0.231707317,0.097560976,0.097560976,0.024390244,0.012195122,0.109756098,0.012195122,0.097560976,0.269662921,0.303370787,0.112359551,0.04494382,0.06741573,0.04494382,0.056179775,0.033707865,0.06741573,0.258426966,0.235955056,0.134831461,0.06741573,0.056179775,0.04494382,0.078651685,0.078651685,0.04494382,0.238636364,0.25,0.136363636,0.022727273,0.079545455,0.068181818,0.090909091,0.079545455,0.034090909
600895.SH,0.253012048,0.13253012,0.192771084,0.13253012,0.084337349,0.036144578,0.108433735,0.048192771,0.012048193,0.261904762,0.19047619,0.142857143,0.095238095,0.095238095,0.023809524,0.095238095,0.05952381,0.035714286,0.205128205,0.307692308,0.076923077,0.115384615,0.128205128,0.038461538,0.076923077,0.025641026,0.025641026,0.238095238,0.202380952,0.142857143,0.119047619,0.107142857,0.119047619,0.035714286,0.035714286,0,0.259259259,0.197530864,0.135802469,0.012345679,0.135802469,0.074074074,0.074074074,0.074074074,0.037037037
000158.SZ,0.344827586,0.195402299,0.126436782,0.057471264,0.068965517,0.034482759,0.034482759,0.057471264,0.08045977,0.337209302,0.197674419,0.139534884,0.139534884,0.023255814,0.011627907,0.034883721,0.034883721,0.081395349,0.3625,0.225,0.1875,0.1,0.0375,0.05,0.0375,0,0,0.261363636,0.329545455,0.056818182,0.113636364,0.045454545,0.056818182,0.022727273,0.056818182,0.056818182,0.296296296,0.24691358,0.160493827,0.098765432,0.037037037,0.037037037,0.049382716,0.024691358,0.049382716
600704.SH,0.224299065,0.23364486,0.121495327,0.121495327,0.065420561,0.056074766,0.074766355,0.065420561,0.037383178,0.216981132,0.245283019,0.113207547,0.094339623,0.103773585,0.056603774,0.047169811,0.056603774,0.066037736,0.281818182,0.154545455,0.154545455,0.063636364,0.072727273,0.072727273,0.081818182,0.072727273,0.045454545,0.207207207,0.252252252,0.135135135,0.054054054,0.117117117,0.045045045,0.09009009,0.063063063,0.036036036,0.240740741,0.203703704,0.194444444,0.046296296,0.055555556,0.046296296,0.055555556,0.101851852,0.055555556
603766.SH,0.292134831,0.101123596,0.134831461,0.08988764,0.112359551,0.04494382,0.112359551,0.078651685,0.033707865,0.238636364,0.147727273,0.068181818,0.136363636,0.090909091,0.056818182,0.068181818,0.125,0.068181818,0.388888889,0.088888889,0.1,0.055555556,0.066666667,0.111111111,0.066666667,0.055555556,0.066666667,0.363636364,0.159090909,0.034090909,0.079545455,0.056818182,0.068181818,0.056818182,0.136363636,0.045454545,0.340659341,0.10989011,0.142857143,0.043956044,0.054945055,0.087912088,0.087912088,0.087912088,0.043956044
300285.SZ,0.23943662,0.197183099,0.112676056,0.098591549,0.042253521,0.084507042,0.070422535,0.098591549,0.056338028,0.256756757,0.162162162,0.108108108,0.121621622,0.081081081,0.108108108,0.094594595,0.027027027,0.040540541,0.303797468,0.151898734,0.139240506,0.063291139,0.101265823,0.088607595,0.075949367,0.012658228,0.063291139,0.313253012,0.144578313,0.108433735,0.084337349,0.060240964,0.096385542,0.072289157,0.048192771,0.072289157,0.303797468,0.227848101,0.101265823,0.088607595,0.050632911,0.063291139,0.063291139,0.063291139,0.037974684
300324.SZ,0.37804878,0.170731707,0.097560976,0.036585366,0.158536585,0.048780488,0.012195122,0.036585366,0.06097561,0.282352941,0.258823529,0.129411765,0.058823529,0.094117647,0.047058824,0.047058824,0.035294118,0.047058824,0.206896552,0.183908046,0.183908046,0.091954023,0.08045977,0.08045977,0.057471264,0.057471264,0.057471264,0.182926829,0.207317073,0.158536585,0.158536585,0.024390244,0.036585366,0.097560976,0.109756098,0.024390244,0.25,0.163043478,0.152173913,0.184782609,0.054347826,0.065217391,0.02173913,0.02173913,0.086956522
002155.SZ,0.278481013,0.189873418,0.126582278,0.050632911,0.126582278,0.126582278,0.037974684,0.012658228,0.050632911,0.265060241,0.156626506,0.084337349,0.096385542,0.144578313,0.13253012,0.060240964,0.048192771,0.012048193,0.294117647,0.129411765,0.129411765,0.129411765,0.058823529,0.117647059,0.058823529,0.011764706,0.070588235,0.325301205,0.180722892,0.120481928,0.13253012,0.036144578,0.060240964,0.096385542,0.012048193,0.036144578,0.390243902,0.170731707,0.12195122,0.073170732,0.06097561,0.048780488,0.06097561,0.073170732,0
000877.SZ,0.275862069,0.183908046,0.103448276,0.126436782,0.08045977,0.068965517,0.045977011,0.091954023,0.022988506,0.313953488,0.11627907,0.127906977,0.127906977,0.093023256,0.093023256,0,0.069767442,0.058139535,0.337078652,0.146067416,0.078651685,0.146067416,0.101123596,0.02247191,0.078651685,0.033707865,0.056179775,0.32967033,0.153846154,0.142857143,0.076923077,0.120879121,0.032967033,0.043956044,0.043956044,0.054945055,0.274725275,0.208791209,0.076923077,0.087912088,0.10989011,0.076923077,0.043956044,0.043956044,0.076923077
002690.SZ,0.188405797,0.173913043,0.15942029,0.173913043,0,0.115942029,0.072463768,0.057971014,0.057971014,0.263888889,0.138888889,0.194444444,0.138888889,0.083333333,0.041666667,0.013888889,0.083333333,0.041666667,0.236111111,0.180555556,0.152777778,0.166666667,0.097222222,0.041666667,0.055555556,0.041666667,0.027777778,0.337837838,0.121621622,0.094594595,0.067567568,0.162162162,0.108108108,0.067567568,0.027027027,0.013513514,0.271428571,0.085714286,0.1,0.128571429,0.142857143,0.114285714,0.028571429,0.057142857,0.071428571
300308.SZ,0.260869565,0.231884058,0.130434783,0.028985507,0.130434783,0.057971014,0.072463768,0.057971014,0.028985507,0.287878788,0.227272727,0.136363636,0.03030303,0.106060606,0.060606061,0.045454545,0.03030303,0.075757576,0.26744186,0.255813953,0.151162791,0.127906977,0.011627907,0.034883721,0.081395349,0.023255814,0.046511628,0.329545455,0.079545455,0.136363636,0.079545455,0.102272727,0.159090909,0.045454545,0.056818182,0.011363636,0.337078652,0.123595506,0.134831461,0.06741573,0.146067416,0.101123596,0.056179775,0.02247191,0.011235955
601958.SH,0.269230769,0.192307692,0.153846154,0.102564103,0.064102564,0.076923077,0.025641026,0.064102564,0.051282051,0.283950617,0.172839506,0.098765432,0.111111111,0.061728395,0.049382716,0.024691358,0.12345679,0.074074074,0.2875,0.2125,0.1125,0.0375,0.075,0.1,0.0625,0.0375,0.075,0.207792208,0.155844156,0.181818182,0.064935065,0.051948052,0.116883117,0.090909091,0.077922078,0.051948052,0.164383562,0.178082192,0.082191781,0.095890411,0.095890411,0.109589041,0.095890411,0.095890411,0.082191781
002129.SZ,0.224719101,0.247191011,0.112359551,0.168539326,0.056179775,0.056179775,0.056179775,0.04494382,0.033707865,0.229885057,0.114942529,0.137931034,0.206896552,0.057471264,0.08045977,0.091954023,0.045977011,0.034482759,0.231578947,0.126315789,0.105263158,0.105263158,0.115789474,0.105263158,0.094736842,0.031578947,0.084210526,0.309278351,0.082474227,0.082474227,0.082474227,0.041237113,0.12371134,0.12371134,0.103092784,0.051546392,0.350515464,0.226804124,0.072164948,0.06185567,0.030927835,0.06185567,0.082474227,0.041237113,0.072164948
000528.SZ,0.314606742,0.191011236,0.191011236,0.101123596,0.033707865,0.04494382,0.04494382,0.06741573,0.011235955,0.313953488,0.174418605,0.093023256,0.127906977,0.069767442,0.046511628,0.081395349,0.046511628,0.046511628,0.294736842,0.168421053,0.189473684,0.115789474,0.031578947,0.073684211,0.052631579,0.031578947,0.042105263,0.288659794,0.103092784,0.18556701,0.103092784,0.072164948,0.030927835,0.092783505,0.072164948,0.051546392,0.336734694,0.153061224,0.091836735,0.132653061,0.112244898,0.051020408,0.06122449,0.030612245,0.030612245
002180.SZ,0.226190476,0.19047619,0.178571429,0.119047619,0.095238095,0.095238095,0.023809524,0.035714286,0.035714286,0.288888889,0.211111111,0.177777778,0.044444444,0.077777778,0.066666667,0.077777778,0.022222222,0.033333333,0.382978723,0.159574468,0.117021277,0.095744681,0.063829787,0.031914894,0.085106383,0.031914894,0.031914894,0.336842105,0.221052632,0.115789474,0.094736842,0.042105263,0.063157895,0.084210526,0.021052632,0.021052632,0.308510638,0.170212766,0.138297872,0.106382979,0.095744681,0.042553191,0.074468085,0.053191489,0.010638298
002217.SZ,0.325581395,0.197674419,0.093023256,0.139534884,0.034883721,0.069767442,0.046511628,0.058139535,0.034883721,0.27173913,0.173913043,0.130434783,0.054347826,0.086956522,0.065217391,0.076086957,0.065217391,0.076086957,0.366666667,0.166666667,0.155555556,0.077777778,0.077777778,0.033333333,0.044444444,0.011111111,0.066666667,0.364705882,0.141176471,0.117647059,0.070588235,0.047058824,0.094117647,0.082352941,0.058823529,0.023529412,0.406976744,0.127906977,0.104651163,0.093023256,0.069767442,0.069767442,0.034883721,0.023255814,0.069767442
002223.SZ,0.253012048,0.192771084,0.108433735,0.168674699,0.084337349,0.036144578,0.084337349,0.012048193,0.060240964,0.192771084,0.301204819,0.120481928,0.060240964,0.120481928,0.072289157,0.060240964,0,0.072289157,0.158536585,0.158536585,0.219512195,0.085365854,0.109756098,0.097560976,0.073170732,0.06097561,0.036585366,0.275,0.125,0.1625,0.1375,0.0875,0.0625,0.0875,0.0375,0.025,0.272727273,0.155844156,0.077922078,0.194805195,0.077922078,0.077922078,0.051948052,0.038961039,0.051948052
601799.SH,0.307692308,0.243589744,0.102564103,0.115384615,0.064102564,0.038461538,0.038461538,0.025641026,0.064102564,0.236842105,0.263157895,0.223684211,0.118421053,0.026315789,0.052631579,0.026315789,0.039473684,0.013157895,0.15,0.25,0.1125,0.1875,0.075,0.075,0.0375,0.05,0.0625,0.243589744,0.128205128,0.166666667,0.102564103,0.102564103,0.08974359,0.08974359,0.038461538,0.038461538,0.256756757,0.162162162,0.081081081,0.094594595,0.121621622,0.054054054,0.135135135,0.040540541,0.054054054
300012.SZ,0.388235294,0.188235294,0.141176471,0.094117647,0.082352941,0.035294118,0,0.035294118,0.035294118,0.241758242,0.153846154,0.175824176,0.120879121,0.043956044,0.043956044,0.087912088,0.065934066,0.065934066,0.397727273,0.136363636,0.090909091,0.125,0.068181818,0.056818182,0.045454545,0.034090909,0.045454545,0.27173913,0.217391304,0.097826087,0.119565217,0.119565217,0.010869565,0.086956522,0.010869565,0.065217391,0.287356322,0.126436782,0.126436782,0.126436782,0.126436782,0.08045977,0.057471264,0.057471264,0.011494253
600748.SH,0.222222222,0.148148148,0.185185185,0.086419753,0.135802469,0.111111111,0.049382716,0.037037037,0.024691358,0.321428571,0.130952381,0.119047619,0.083333333,0.071428571,0.119047619,0.023809524,0.071428571,0.05952381,0.275,0.1125,0.1,0.125,0.0625,0.05,0.05,0.1125,0.1125,0.258823529,0.117647059,0.117647059,0.152941176,0.047058824,0.070588235,0.035294118,0.117647059,0.082352941,0.277108434,0.096385542,0.084337349,0.144578313,0.072289157,0.084337349,0.048192771,0.096385542,0.096385542
600006.SH,0.329411765,0.176470588,0.2,0.082352941,0.070588235,0.058823529,0.035294118,0.035294118,0.011764706,0.280898876,0.146067416,0.202247191,0.04494382,0.08988764,0.08988764,0.078651685,0.011235955,0.056179775,0.342105263,0.131578947,0.144736842,0.171052632,0.039473684,0.078947368,0.052631579,0.026315789,0.013157895,0.243589744,0.179487179,0.128205128,0.102564103,0.115384615,0.128205128,0.051282051,0.025641026,0.025641026,0.337662338,0.168831169,0.142857143,0.12987013,0.038961039,0.038961039,0.051948052,0.077922078,0.012987013
600787.SH,0.302325581,0.197674419,0.069767442,0.069767442,0.069767442,0.104651163,0.046511628,0.046511628,0.093023256,0.294117647,0.223529412,0.070588235,0.070588235,0.047058824,0.105882353,0.035294118,0.094117647,0.058823529,0.315217391,0.239130435,0.152173913,0.086956522,0.043478261,0.054347826,0.065217391,0.032608696,0.010869565,0.269662921,0.134831461,0.235955056,0.191011236,0.056179775,0.033707865,0.04494382,0.011235955,0.02247191,0.322580645,0.161290323,0.139784946,0.161290323,0.075268817,0.032258065,0.032258065,0.043010753,0.032258065
600869.SH,0.362637363,0.120879121,0.098901099,0.153846154,0.054945055,0.043956044,0.032967033,0.065934066,0.065934066,0.391304348,0.184782609,0.076086957,0.119565217,0.086956522,0.02173913,0.054347826,0.02173913,0.043478261,0.311111111,0.166666667,0.133333333,0.155555556,0.044444444,0.033333333,0.077777778,0.022222222,0.055555556,0.395833333,0.15625,0.125,0.09375,0.052083333,0.03125,0.052083333,0.041666667,0.052083333,0.32967033,0.164835165,0.10989011,0.065934066,0.076923077,0.065934066,0.120879121,0.043956044,0.021978022
601718.SH,0.241758242,0.230769231,0.142857143,0.10989011,0.131868132,0.054945055,0.043956044,0.032967033,0.010989011,0.255319149,0.223404255,0.170212766,0.085106383,0.074468085,0.031914894,0.042553191,0.053191489,0.063829787,0.183673469,0.234693878,0.132653061,0.12244898,0.071428571,0.06122449,0.081632653,0.071428571,0.040816327,0.255102041,0.214285714,0.091836735,0.112244898,0.06122449,0.06122449,0.071428571,0.091836735,0.040816327,0.329896907,0.175257732,0.144329897,0.072164948,0.082474227,0.051546392,0.030927835,0.082474227,0.030927835
002221.SZ,0.313253012,0.13253012,0.13253012,0.084337349,0.084337349,0.072289157,0.072289157,0.048192771,0.060240964,0.295454545,0.159090909,0.113636364,0.056818182,0.056818182,0.102272727,0.102272727,0.068181818,0.045454545,0.348314607,0.134831461,0.213483146,0.101123596,0.011235955,0.06741573,0.06741573,0.04494382,0.011235955,0.306122449,0.163265306,0.112244898,0.102040816,0.071428571,0.051020408,0.071428571,0.071428571,0.051020408,0.340425532,0.074468085,0.074468085,0.106382979,0.063829787,0.106382979,0.117021277,0.053191489,0.063829787
600739.SH,0.268817204,0.193548387,0.107526882,0.043010753,0.064516129,0.075268817,0.053763441,0.107526882,0.086021505,0.380434783,0.130434783,0.097826087,0.043478261,0.076086957,0.065217391,0.032608696,0.097826087,0.076086957,0.417582418,0.142857143,0.10989011,0.087912088,0.032967033,0.065934066,0.065934066,0.021978022,0.054945055,0.316326531,0.12244898,0.132653061,0.06122449,0.102040816,0.051020408,0.071428571,0.091836735,0.051020408,0.408163265,0.153061224,0.071428571,0.071428571,0.091836735,0.071428571,0.030612245,0.06122449,0.040816327
000025.SZ,0.351351351,0.162162162,0.148648649,0.094594595,0.094594595,0.054054054,0.027027027,0.054054054,0.013513514,0.333333333,0.2,0.16,0.053333333,0.066666667,0.066666667,0.04,0.053333333,0.026666667,0.227848101,0.265822785,0.215189873,0.037974684,0.050632911,0.088607595,0.037974684,0.025316456,0.050632911,0.382716049,0.148148148,0.111111111,0.098765432,0.061728395,0.049382716,0.024691358,0.074074074,0.049382716,0.234567901,0.234567901,0.12345679,0.135802469,0.086419753,0.098765432,0.037037037,0.037037037,0.012345679
600008.SH,0.382352941,0.176470588,0.117647059,0.068627451,0.078431373,0.019607843,0.068627451,0.049019608,0.039215686,0.35,0.11,0.14,0.07,0.07,0.07,0.09,0.05,0.05,0.336734694,0.173469388,0.071428571,0.081632653,0.081632653,0.081632653,0.020408163,0.06122449,0.091836735,0.355769231,0.192307692,0.028846154,0.057692308,0.096153846,0.076923077,0.076923077,0.057692308,0.057692308,0.393939394,0.202020202,0.070707071,0.04040404,0.131313131,0.070707071,0.04040404,0.04040404,0.01010101
600329.SH,0.255555556,0.144444444,0.166666667,0.122222222,0.1,0.044444444,0.088888889,0.044444444,0.033333333,0.269662921,0.112359551,0.146067416,0.134831461,0.112359551,0.06741573,0.078651685,0.033707865,0.04494382,0.302325581,0.081395349,0.162790698,0.11627907,0.197674419,0.046511628,0.023255814,0.011627907,0.058139535,0.352272727,0.102272727,0.170454545,0.045454545,0.147727273,0.068181818,0.056818182,0.034090909,0.022727273,0.344444444,0.111111111,0.133333333,0.088888889,0.044444444,0.122222222,0.077777778,0.055555556,0.022222222
002603.SZ,0.341772152,0.088607595,0.17721519,0.215189873,0.050632911,0.063291139,0.025316456,0.025316456,0.012658228,0.302631579,0.171052632,0.131578947,0.065789474,0.118421053,0.078947368,0.052631579,0.052631579,0.026315789,0.392405063,0.088607595,0.101265823,0.063291139,0.075949367,0.063291139,0.037974684,0.088607595,0.088607595,0.291139241,0.202531646,0.151898734,0.075949367,0.063291139,0.063291139,0.088607595,0.025316456,0.037974684,0.186666667,0.213333333,0.106666667,0.093333333,0.12,0.08,0.106666667,0.013333333,0.08
600376.SH,0.25,0.22826087,0.097826087,0.086956522,0.065217391,0.086956522,0.054347826,0.054347826,0.076086957,0.239130435,0.195652174,0.130434783,0.076086957,0.086956522,0.043478261,0.108695652,0.076086957,0.043478261,0.227272727,0.193181818,0.079545455,0.113636364,0.125,0.034090909,0.090909091,0.068181818,0.068181818,0.308510638,0.138297872,0.14893617,0.127659574,0.074468085,0.031914894,0.085106383,0.053191489,0.031914894,0.234042553,0.265957447,0.095744681,0.085106383,0.095744681,0.042553191,0.053191489,0.074468085,0.053191489
002672.SZ,0.270833333,0.1875,0.135416667,0.125,0.041666667,0.052083333,0.052083333,0.072916667,0.0625,0.297029703,0.247524752,0.108910891,0.059405941,0.099009901,0.059405941,0.02970297,0.03960396,0.059405941,0.36,0.16,0.1,0.09,0.04,0.11,0.04,0.06,0.04,0.292929293,0.171717172,0.111111111,0.151515152,0.060606061,0.060606061,0.01010101,0.090909091,0.050505051,0.315789474,0.157894737,0.105263158,0.105263158,0.094736842,0.084210526,0.042105263,0.073684211,0.021052632
000402.SZ,0.3,0.2375,0.15,0.05,0.0375,0.0625,0.075,0.05,0.0375,0.278481013,0.253164557,0.113924051,0.063291139,0.050632911,0.101265823,0.012658228,0.101265823,0.025316456,0.24691358,0.234567901,0.135802469,0.049382716,0.086419753,0.111111111,0.086419753,0.012345679,0.037037037,0.240963855,0.168674699,0.192771084,0.060240964,0.120481928,0.036144578,0.084337349,0.072289157,0.024096386,0.202531646,0.202531646,0.113924051,0.113924051,0.139240506,0.075949367,0.050632911,0.037974684,0.063291139
